user_id,group,rounds_total,ret_7
9527476,level_10,9,0
9527484,level_25,4,0
9527498,level_10,329,1
9527535,level_25,19,0
9527997,level_10,67,0
9527998,level_25,5,0
9528187,level_10,3,0
9528280,level_25,8,0
9528384,level_10,35,0
9528441,level_25,6,0
9528553,level_10,11,0
9528592,level_25,52,0
9528760,level_25,8,0
9528882,level_10,76,1
9528899,level_10,13,0
9529085,level_10,44,0
9529168,level_10,40,1
9529205,level_10,2,0
9529582,level_25,47,0
9529593,level_25,36,0
9529629,level_25,72,0
9529752,level_25,15,0
9530011,level_10,16,0
9530085,level_10,18,0
9530196,level_25,11,0
9530480,level_25,5,0
9530651,level_10,58,0
9530845,level_25,1145,1
9530927,level_10,14,0
9531096,level_10,9,0
9531406,level_10,8,0
9531490,level_25,27,0
9531527,level_25,8,0
9531925,level_25,1,0
9532306,level_10,35,1
9532312,level_25,12,0
9532353,level_25,15,0
9532490,level_25,64,0
9532575,level_10,87,0
9532612,level_10,40,0
9532883,level_25,37,0
9533081,level_25,63,0
9533140,level_10,7,0
9533143,level_25,2,0
9533342,level_25,11,0
9533404,level_10,43,1
9533472,level_10,23,0
9533590,level_10,1,0
9533673,level_10,15,0
9533674,level_10,13,0
9533755,level_10,3,0
9533883,level_25,2,0
9533960,level_10,31,0
9534279,level_25,6,0
9534458,level_25,1,0
9534461,level_10,14,0
9534532,level_25,22,1
9534550,level_10,0,0
9534582,level_25,5,0
9534659,level_25,9,0
9534732,level_25,17,0
9534844,level_25,31,0
9534888,level_10,12,0
9534937,level_10,1,0
9534973,level_25,6,0
9534995,level_25,0,0
9535058,level_10,6,0
9535076,level_10,4,0
9535115,level_25,11,0
9535320,level_25,12,0
9535335,level_10,44,0
9535375,level_25,120,1
9535396,level_25,0,0
9535781,level_10,34,0
9535906,level_10,17,0
9536251,level_10,3,0
9536392,level_25,206,1
9536446,level_25,1,0
9536599,level_25,58,1
9536683,level_25,19,0
9536917,level_25,7,0
9536987,level_10,227,1
9536993,level_25,0,0
9537135,level_10,142,1
9537331,level_25,18,0
9537351,level_25,4,0
9537384,level_25,214,1
9537399,level_25,76,0
9537436,level_25,22,0
9537603,level_10,18,1
9537886,level_25,6,0
9538054,level_25,145,1
9538101,level_25,24,0
9538178,level_10,18,0
9538304,level_25,59,1
9538330,level_10,2,0
9538602,level_10,14,0
9538616,level_10,46,1
9538637,level_10,23,0
9538968,level_10,2,0
9539016,level_10,0,0
9539125,level_25,1,0
9539138,level_10,4,0
9539288,level_10,8,0
9539511,level_10,271,1
9539569,level_25,53,1
9539575,level_25,10,0
9539674,level_25,1,0
9540031,level_10,10,0
9540077,level_25,4,0
9540264,level_25,33,0
9540361,level_25,6,0
9540374,level_25,35,0
9540415,level_25,23,0
9540421,level_10,88,1
9540506,level_10,1,0
9540525,level_25,1,0
9540531,level_25,776,1
9540534,level_10,31,1
9540759,level_25,542,1
9540808,level_25,32,1
9540833,level_25,2,0
9540848,level_10,62,0
9541104,level_25,2,0
9541146,level_25,2,0
9541348,level_25,5,0
9541804,level_10,174,1
9541831,level_10,352,1
9542033,level_25,9,0
9542201,level_10,109,0
9542328,level_25,309,0
9542442,level_10,5,0
9542550,level_25,1,0
9542802,level_10,0,0
9542899,level_25,26,1
9542910,level_25,106,0
9543072,level_10,84,1
9543190,level_10,22,0
9543219,level_25,4,0
9543221,level_10,13,0
9543342,level_10,11,0
9543381,level_25,4,0
9543494,level_25,47,0
9543804,level_10,8,0
9543942,level_25,6,0
9543974,level_10,2,0
9544325,level_10,133,1
9544334,level_25,58,0
9544669,level_10,8,0
9544765,level_10,131,1
9544937,level_25,0,0
9544956,level_25,51,0
9544965,level_10,107,0
9545046,level_10,44,1
9545122,level_25,200,1
9545257,level_25,26,0
9545396,level_25,1,0
9545523,level_25,13,0
9545681,level_25,3,0
9545690,level_10,19,0
9545726,level_10,27,0
9545793,level_25,2,0
9545912,level_10,24,1
9545991,level_10,1,0
9546024,level_25,13,0
9546040,level_25,121,0
9546180,level_25,13,0
9546253,level_25,41,1
9546410,level_25,28,1
9546422,level_10,94,1
9546476,level_25,4,0
9546605,level_10,98,1
9546701,level_10,224,0
9546720,level_25,180,1
9546984,level_10,19,0
9547067,level_10,18,0
9547093,level_25,4,0
9547417,level_10,18,0
9547605,level_25,24,0
9547882,level_25,33,0
9547926,level_10,138,1
9548104,level_25,85,1
9548208,level_25,7,0
9548262,level_10,0,0
9548350,level_25,32,0
9548468,level_10,175,1
9548577,level_10,488,1
9548592,level_10,33,0
9548722,level_10,70,0
9548865,level_25,521,1
9548927,level_10,19,0
9548946,level_25,14,0
9548998,level_10,73,0
9549144,level_25,22,1
9549283,level_10,370,1
9549301,level_10,4,0
9549336,level_10,107,0
9549391,level_25,111,1
9549897,level_10,2,0
9550038,level_10,14,0
9550158,level_10,1,0
9550187,level_25,23,0
9550373,level_10,6,0
9550463,level_25,7,0
9550556,level_25,26,0
9550713,level_10,20,0
9551055,level_25,11,0
9551409,level_10,2,0
9551596,level_10,4,0
9551625,level_10,5,0
9551627,level_25,48,0
9551741,level_25,3,0
9551749,level_10,11,0
9551770,level_25,1,0
9551857,level_25,83,1
9552046,level_25,5,0
9552173,level_10,2,0
9552259,level_25,15,0
9552364,level_25,104,1
9552477,level_10,15,0
9552635,level_25,33,0
9552851,level_25,313,1
9552993,level_10,7,0
9553183,level_25,30,0
9553208,level_10,80,0
9553256,level_10,5,0
9553408,level_10,6,0
9553538,level_25,207,1
9554035,level_10,5,0
9554112,level_25,15,0
9554760,level_25,2,0
9554773,level_25,2,0
9554989,level_10,2,0
9555126,level_25,9,0
9555327,level_10,11,0
9555560,level_10,202,1
9555566,level_10,17,0
9555605,level_10,4,0
9555616,level_25,7,0
9555635,level_10,257,1
9555671,level_10,19,0
9555722,level_10,3,0
9555730,level_10,15,0
9555780,level_10,55,1
9555796,level_25,16,0
9555935,level_25,4,0
9556360,level_10,52,1
9556398,level_10,5,0
9556608,level_25,28,0
9556800,level_25,28,0
9556804,level_25,5,0
9557223,level_25,158,1
9557249,level_25,42,0
9557316,level_25,21,0
9557478,level_25,5,0
9557570,level_25,41,1
9557608,level_25,13,0
9557738,level_25,33,0
9557897,level_10,16,0
9557973,level_25,3,0
9558190,level_25,3,1
9558199,level_25,7,0
9558297,level_25,23,0
9558428,level_10,46,1
9558466,level_25,1,0
9558530,level_25,6,0
9558545,level_10,1,0
9558553,level_25,4,0
9558576,level_10,173,1
9558688,level_10,39,0
9558692,level_25,6,0
9558725,level_10,0,0
9558857,level_25,15,0
9558973,level_25,1,0
9559130,level_25,1,0
9559310,level_10,13,0
9559483,level_10,2,0
9559512,level_10,21,0
9559520,level_10,26,1
9559744,level_25,173,1
9559829,level_25,7,1
9560161,level_25,12,0
9560192,level_10,84,0
9560268,level_10,9,0
9560271,level_25,181,1
9560678,level_10,21,0
9560934,level_25,37,0
9560961,level_10,43,0
9561097,level_10,2,0
9561132,level_25,75,0
9561175,level_25,52,0
9561402,level_25,133,0
9561451,level_10,5,0
9561462,level_10,0,0
9561532,level_25,53,0
9561541,level_25,43,0
9561563,level_10,72,1
9561575,level_10,61,0
9561719,level_25,13,0
9561755,level_10,4,0
9561818,level_25,4,0
9561868,level_10,4,0
9561924,level_25,32,0
9561976,level_10,12,0
9561995,level_10,24,1
9562266,level_25,28,0
9562397,level_10,2,0
9562432,level_10,16,0
9562464,level_25,28,0
9562488,level_10,1,0
9562800,level_10,129,1
9562867,level_25,108,0
9562976,level_25,227,1
9563088,level_10,4,0
9563157,level_10,25,0
9563226,level_25,10,0
9563367,level_25,0,0
9563370,level_10,0,0
9563442,level_10,2,0
9563653,level_25,15,0
9563735,level_25,4,0
9563858,level_25,18,1
9563868,level_25,1,0
9564011,level_10,13,0
9564014,level_10,42,0
9564374,level_25,5,0
9564642,level_10,16,0
9564647,level_25,60,0
9564657,level_25,57,1
9564674,level_10,1,0
9564696,level_10,18,0
9564956,level_10,5,0
9564975,level_10,8,0
9564993,level_25,27,0
9565184,level_25,19,1
9565214,level_25,1,0
9565467,level_25,2,0
9565724,level_25,91,1
9565731,level_25,2,0
9565732,level_25,57,0
9565763,level_10,51,1
9565799,level_25,36,0
9565954,level_25,18,0
9566029,level_25,7,0
9566067,level_10,131,1
9566082,level_10,18,0
9566176,level_10,12,0
9566198,level_25,106,1
9566261,level_10,4,0
9566392,level_25,16,0
9566441,level_10,61,0
9566511,level_10,4,0
9566636,level_25,3,0
9566659,level_25,2,0
9566791,level_10,12,0
9567065,level_10,1,0
9567180,level_25,9,0
9567201,level_10,36,0
9567320,level_25,2,0
9567456,level_10,17,0
9567752,level_10,97,1
9567788,level_25,20,0
9568105,level_10,6,0
9568443,level_10,17,0
9568459,level_25,9,0
9568469,level_25,55,0
9568606,level_25,10,0
9568620,level_25,86,0
9568680,level_10,12,0
9568767,level_25,0,0
9568786,level_10,52,0
9569011,level_10,35,0
9569469,level_10,44,1
9569488,level_25,11,0
9569528,level_25,1,0
9569676,level_10,8,0
9569731,level_10,2,0
9569777,level_10,15,0
9570134,level_10,823,1
9570270,level_25,13,0
9570348,level_10,44,1
9570382,level_10,2,0
9570488,level_25,39,0
9570539,level_10,1,0
9570798,level_25,95,1
9570851,level_10,6,0
9570951,level_10,3,0
9571014,level_25,446,1
9571110,level_10,105,1
9571253,level_25,1,0
9571407,level_10,115,1
9571509,level_25,70,1
9571601,level_25,344,1
9571741,level_25,59,0
9571822,level_25,110,0
9571828,level_25,7,0
9571847,level_25,2,0
9571876,level_25,4,0
9572019,level_25,54,1
9572146,level_25,30,0
9572534,level_25,139,0
9572683,level_25,16,0
9572899,level_25,6,0
9572969,level_10,5,0
9573075,level_10,13,0
9573157,level_10,38,0
9573240,level_10,15,0
9573299,level_25,31,0
9573303,level_10,55,0
9573408,level_25,93,0
9573412,level_25,25,0
9573485,level_25,11,0
9573502,level_25,0,0
9573512,level_25,22,0
9573769,level_25,9,0
9573837,level_10,8,0
9574035,level_10,4,0
9574072,level_10,42,0
9574171,level_10,105,0
9574237,level_25,4,0
9574248,level_10,136,1
9574410,level_10,52,1
9574498,level_10,46,0
9574627,level_10,49,0
9574642,level_10,47,0
9574685,level_10,8,0
9574830,level_10,54,0
9574952,level_10,4,0
9575210,level_25,8,0
9575290,level_25,1,0
9575355,level_25,30,0
9575448,level_10,3,0
9575472,level_25,43,1
9575826,level_25,6,0
9575830,level_25,3,0
9575879,level_10,79,1
9576185,level_25,8,0
9576271,level_10,3,0
9576368,level_10,29,0
9576510,level_10,199,0
9576697,level_10,74,0
9576708,level_10,17,0
9576797,level_10,1,0
9576915,level_25,4,0
9576938,level_10,31,0
9577108,level_25,193,1
9577146,level_25,1,0
9577276,level_25,3,0
9577418,level_10,26,0
9577522,level_10,26,0
9577719,level_25,3,0
9577837,level_10,7,0
9577876,level_25,9,0
9578124,level_25,6,0
9578211,level_25,14,0
9578250,level_25,55,0
9578308,level_10,6,0
9578322,level_10,82,1
9578540,level_10,261,1
9578720,level_25,15,0
9578811,level_25,6,0
9579082,level_25,6,0
9579098,level_25,31,1
9579133,level_10,54,0
9579216,level_10,41,0
9579253,level_10,15,0
9579411,level_25,25,0
9579494,level_10,1,0
9579557,level_10,247,0
9579684,level_25,14,0
9579870,level_10,5,0
9580054,level_25,26,0
9580123,level_10,0,0
9580435,level_10,52,0
9580491,level_25,16,0
9580561,level_10,21,0
9580621,level_10,1,0
9581004,level_10,40,0
9581131,level_10,28,0
9581134,level_25,72,1
9581185,level_25,2,0
9581318,level_10,239,1
9581333,level_25,25,0
9581521,level_25,230,0
9581567,level_25,38,0
9581580,level_25,60,0
9581798,level_25,99,1
9581905,level_10,29,0
9582218,level_10,45,0
9582226,level_10,51,0
9582367,level_25,6,0
9582397,level_10,4,0
9582492,level_10,19,0
9582675,level_10,155,0
9582718,level_10,9,0
9582761,level_25,5,0
9582773,level_25,6,0
9582915,level_25,6,0
9583070,level_10,80,1
9583130,level_10,171,1
9583168,level_10,10,0
9583336,level_25,77,1
9583421,level_25,3,0
9583675,level_25,175,0
9583791,level_10,23,1
9583889,level_25,8,0
9583929,level_25,21,0
9584184,level_10,7,0
9584210,level_10,10,0
9584285,level_10,18,0
9584404,level_25,178,0
9584434,level_25,4,0
9584495,level_10,5,0
9584523,level_10,2,0
9584919,level_25,27,1
9585199,level_10,2,0
9585667,level_25,5,0
9585701,level_25,98,0
9585850,level_25,15,0
9586415,level_10,2,0
9586467,level_25,3,0
9586820,level_10,16,0
9586900,level_25,23,0
9587022,level_10,46,1
9587124,level_25,2,0
9587153,level_25,119,1
9587288,level_10,33,0
9587339,level_10,26,0
9587545,level_25,83,0
9587646,level_25,9,0
9587717,level_25,46,0
9587722,level_25,23,1
9587949,level_25,0,0
9588024,level_25,4,0
9588259,level_10,1,0
9588268,level_25,29,0
9588351,level_25,9,0
9588360,level_10,2,0
9588530,level_25,1,0
9588597,level_10,133,1
9588631,level_25,29,0
9588637,level_10,32,0
9588708,level_25,5,0
9588726,level_10,3,0
9588772,level_10,139,1
9588917,level_10,29,0
9589059,level_10,1,0
9589247,level_10,21,0
9589414,level_10,7,0
9589647,level_25,5,0
9589687,level_10,227,1
9589699,level_10,29,0
9589830,level_10,34,0
9589966,level_25,53,0
9590085,level_10,39,1
9590232,level_25,14,0
9590281,level_10,5,0
9590506,level_10,38,0
9590526,level_25,290,0
9590565,level_10,20,0
9590885,level_10,30,0
9590966,level_25,172,1
9591230,level_25,45,1
9591368,level_10,28,0
9591531,level_25,221,1
9591591,level_10,27,0
9592295,level_10,17,0
9592354,level_25,23,0
9592542,level_25,6,0
9592564,level_10,0,0
9592592,level_10,19,0
9592718,level_10,6,0
9592942,level_25,5,0
9593029,level_10,6,0
9593073,level_10,9,0
9593107,level_25,113,1
9593188,level_25,174,1
9593378,level_10,12,0
9593558,level_10,139,1
9593797,level_10,4,0
9593901,level_25,1,0
9594144,level_25,103,0
9594192,level_25,22,0
9594282,level_10,5,0
9594314,level_25,265,0
9594388,level_25,207,0
9594436,level_10,1,0
9594452,level_25,105,1
9594500,level_25,45,0
9594558,level_25,31,0
9595191,level_10,306,0
9596138,level_25,60,0
9596326,level_25,6,0
9596370,level_25,10,0
9596722,level_10,0,0
9596775,level_10,0,0
9597120,level_10,100,0
9597355,level_25,14,0
9597442,level_10,2,0
9597446,level_10,110,0
9597590,level_25,0,0
9597897,level_10,23,0
9598371,level_10,74,1
9598544,level_25,74,0
9599152,level_10,15,0
9599157,level_10,12,0
9599257,level_10,13,0
9599284,level_25,278,1
9599489,level_10,106,1
9599629,level_10,61,0
9599653,level_10,173,0
9599671,level_10,142,0
9599821,level_10,49,1
9599832,level_10,3,0
9599939,level_25,5,0
9599964,level_10,35,0
9599985,level_25,7,0
9600106,level_10,20,0
9600108,level_10,5,0
9600163,level_10,3,0
9600248,level_10,6,0
9600362,level_10,2,0
9600534,level_25,11,0
9600539,level_10,75,1
9600716,level_25,0,0
9600762,level_25,17,0
9600818,level_25,32,0
9601009,level_25,2,0
9601029,level_10,41,1
9601067,level_10,1,0
9601342,level_25,336,1
9601345,level_25,69,1
9601790,level_25,68,0
9601860,level_10,72,0
9601946,level_10,5,0
9602009,level_10,217,1
9602023,level_10,32,0
9602078,level_10,30,0
9602124,level_25,4,0
9602133,level_25,186,0
9602437,level_25,152,1
9602577,level_10,48,0
9602672,level_10,22,1
9602855,level_10,11,1
9602898,level_10,1,0
9602952,level_10,1,0
9603085,level_10,36,0
9603261,level_25,120,1
9603526,level_25,1,0
9603539,level_25,112,0
9603908,level_10,4,0
9603918,level_25,49,0
9603949,level_25,1,0
9604067,level_10,14,0
9604123,level_10,7,0
9604322,level_10,63,1
9604330,level_25,6,0
9604544,level_25,51,1
9604554,level_10,77,1
9604576,level_25,56,0
9604732,level_25,1,0
9604852,level_10,2,0
9605096,level_25,2,0
9605291,level_25,87,1
9605564,level_10,7,0
9605628,level_25,2,0
9605732,level_25,61,0
9605747,level_25,0,0
9605826,level_10,25,0
9605976,level_25,23,0
9606035,level_25,4,0
9606101,level_25,9,0
9606202,level_10,1,0
9606291,level_10,14,0
9606613,level_10,2,0
9606663,level_25,11,0
9606682,level_25,37,0
9606685,level_10,6,0
9606728,level_10,4,0
9606784,level_25,13,0
9606863,level_10,274,1
9607118,level_10,2,0
9607383,level_10,21,0
9607593,level_25,1,0
9607750,level_25,6,0
9607819,level_10,6,0
9607862,level_10,139,1
9607965,level_25,62,0
9608062,level_10,26,1
9608087,level_10,47,0
9608088,level_10,8,0
9608136,level_10,71,0
9608275,level_10,4,0
9608347,level_25,387,1
9608541,level_25,69,1
9608565,level_25,50,1
9608624,level_25,5,0
9608819,level_25,1,0
9608850,level_25,16,0
9609102,level_10,3,0
9609263,level_10,17,0
9609432,level_10,3,0
9609445,level_25,14,0
9609505,level_10,110,0
9609510,level_25,23,0
9609914,level_25,1,0
9609980,level_25,23,1
9610131,level_10,0,0
9610288,level_25,54,0
9610404,level_25,4,0
9610511,level_25,117,1
9610534,level_10,269,1
9610626,level_10,59,1
9610749,level_10,49,0
9610877,level_10,1,0
9611410,level_10,182,1
9611502,level_10,195,1
9611656,level_25,18,0
9611909,level_25,88,0
9611929,level_25,1,0
9612356,level_25,1,0
9612372,level_10,10,0
9612408,level_25,210,1
9612463,level_10,95,1
9612482,level_25,161,1
9612618,level_25,30,0
9612699,level_25,18,0
9612749,level_25,17,0
9612871,level_10,7,0
9613146,level_25,6,0
9613334,level_10,3,0
9613517,level_10,25,1
9613583,level_10,190,0
9613664,level_10,18,0
9613705,level_10,43,0
9613729,level_10,108,1
9613750,level_10,138,1
9613760,level_10,2,0
9613781,level_10,37,0
9613783,level_25,15,0
9613925,level_10,9,0
9614049,level_25,18,0
9614053,level_10,1,0
9614080,level_10,22,1
9614139,level_25,18,0
9614449,level_10,79,1
9614571,level_10,9,1
9614673,level_25,18,0
9614705,level_25,5,0
9614714,level_10,10,0
9614828,level_10,7,0
9615206,level_25,14,0
9615241,level_10,13,0
9615445,level_25,7,0
9615473,level_10,6,0
9615487,level_25,647,1
9615564,level_25,357,0
9615924,level_25,6,0
9616164,level_10,3,0
9616345,level_25,0,0
9616475,level_10,20,0
9616635,level_25,18,0
9616896,level_25,1,0
9616938,level_25,0,0
9617067,level_10,3,0
9617090,level_10,15,0
9617189,level_10,70,0
9617219,level_25,38,0
9617488,level_25,2,0
9617552,level_10,4,0
9617581,level_25,16,0
9617771,level_10,3,0
9617882,level_10,7,0
9617883,level_10,30,0
9617977,level_10,21,0
9618025,level_25,2,0
9618211,level_25,56,0
9618283,level_25,1,0
9618285,level_25,16,0
9618377,level_25,22,0
9618588,level_10,116,0
9618622,level_10,29,1
9618656,level_10,73,1
9618699,level_10,148,1
9618703,level_25,2,0
9618957,level_10,2,0
9618997,level_25,18,0
9619002,level_10,295,1
9619007,level_25,4,0
9619092,level_10,30,0
9619137,level_25,132,1
9619223,level_10,21,0
9619406,level_25,115,1
9619522,level_25,11,0
9619578,level_10,39,0
9619585,level_25,2,0
9619607,level_25,114,0
9619620,level_10,109,0
9619775,level_10,38,1
9619883,level_10,9,0
9620129,level_10,4,0
9620169,level_10,15,0
9620885,level_10,4,0
9620916,level_25,108,0
9621099,level_25,4,0
9621339,level_25,16,0
9621379,level_10,1,0
9621429,level_10,22,0
9621457,level_25,11,0
9621481,level_25,8,0
9621763,level_25,7,0
9621802,level_25,46,1
9621954,level_10,2,0
9622099,level_25,4,0
9622176,level_10,3,0
9622182,level_25,46,0
9622417,level_25,66,0
9622510,level_25,77,1
9622555,level_10,6,0
9622696,level_25,16,0
9622700,level_25,412,1
9622903,level_10,6,0
9622977,level_10,36,0
9623076,level_10,6,0
9623175,level_10,184,1
9623215,level_25,10,0
9623225,level_25,10,0
9623566,level_10,6,0
9623608,level_25,12,0
9623643,level_25,21,1
9623689,level_25,277,1
9623701,level_25,40,0
9623751,level_25,0,0
9623804,level_25,23,0
9623815,level_25,69,1
9623864,level_25,5,0
9624000,level_10,17,0
9624023,level_25,63,0
9624214,level_10,13,0
9624221,level_25,3,0
9624223,level_25,4,0
9624323,level_10,80,1
9624416,level_25,18,0
9624427,level_10,15,0
9624616,level_25,27,0
9624665,level_10,50,0
9624717,level_10,1,0
9624752,level_10,12,0
9624758,level_10,15,0
9624771,level_10,74,1
9624830,level_25,1,0
9624973,level_25,7,0
9625174,level_25,8,0
9625636,level_25,17,0
9625717,level_10,9,0
9625957,level_25,23,0
9626013,level_10,301,1
9626099,level_25,40,0
9626149,level_25,2,0
9626247,level_10,14,0
9626369,level_25,148,0
9626536,level_25,11,0
9626550,level_10,1,0
9626600,level_25,9,0
9626814,level_25,250,1
9626977,level_25,5,0
9627148,level_10,3,0
9627180,level_10,72,0
9627297,level_25,7,0
9627414,level_10,69,1
9627464,level_25,18,0
9627608,level_25,5,0
9627825,level_25,295,1
9627853,level_10,489,1
9627862,level_10,17,0
9627884,level_25,39,0
9628028,level_25,67,0
9628073,level_25,12,0
9628108,level_10,3,0
9628137,level_25,39,0
9628201,level_10,5,0
9628253,level_25,0,0
9628280,level_25,18,0
9628314,level_25,86,0
9628337,level_25,1082,1
9628579,level_25,54,1
9628628,level_25,697,1
9628650,level_10,9,0
9628714,level_25,5,0
9628778,level_25,126,0
9628806,level_25,231,1
9628845,level_25,25,0
9629060,level_10,7,0
9629321,level_10,3,0
9629374,level_25,105,0
9629565,level_25,216,0
9629677,level_10,711,1
9629695,level_25,16,0
9629708,level_10,18,1
9629851,level_25,6,0
9630008,level_10,4,0
9630026,level_10,165,0
