username,transacion_date,amount
kunderwood,2023-01-28 13:49:15.000000,994.01
tina88,2023-02-17 06:11:55.000000,460.68
dixonjamie,2023-03-28 14:39:24.000000,674.56
msanders,2023-03-03 00:26:54.000000,812.95
sarahkelly,2023-03-30 16:33:08.000000,374.89
johnsonlaura,2023-01-20 00:50:39.000000,985.8
dana26,2023-03-17 17:15:54.000000,219.87
smunoz,2023-02-03 19:08:05.000000,574.18
patricia15,2023-03-11 08:15:22.000000,222.41
eric59,2023-02-19 12:55:52.000000,136.6
whiteangela,2022-12-18 11:53:22.000000,937.81
javierchandler,2023-02-23 07:04:52.000000,949.21
jill60,2023-02-09 14:22:36.000000,845.51
cookashley,2023-04-09 15:52:47.000000,977.74
christopher67,2023-01-04 10:14:56.000000,765.95
daviswendy,2023-01-06 23:48:30.000000,277.36
ipena,2023-04-04 15:38:35.000000,63.59
ebuchanan,2022-12-18 23:11:27.000000,887.45
ricardo09,2023-03-06 07:46:36.000000,283.23
abigail49,2023-03-24 15:05:06.000000,849.9
smartinez,2023-02-14 19:44:50.000000,709.4
james60,2023-03-02 07:39:02.000000,222.64
davisgerald,2023-04-02 21:54:21.000000,863.54
youngtravis,2023-02-20 18:56:11.000000,136.83
allison78,2023-02-14 19:56:51.000000,290.05
rdean,2023-01-28 07:33:19.000000,549.54
christian63,2022-12-27 22:22:27.000000,911.38
melissa10,2022-12-12 04:02:16.000000,634.99
emartin,2023-01-12 03:10:28.000000,432.76
george28,2023-01-10 06:03:04.000000,851.63
michael33,2022-12-24 06:41:35.000000,609.02
shawgary,2023-03-16 01:42:56.000000,154.51
pharding,2022-12-22 18:59:55.000000,111.02
garciakaren,2023-03-21 15:29:19.000000,606.56
carolynsmith,2023-03-06 21:23:34.000000,116.32
roberta22,2023-03-30 09:53:36.000000,752.46
bookerpatrick,2023-01-10 21:18:25.000000,799.77
cruzchristine,2023-04-03 13:53:51.000000,733.77
markoconnor,2023-02-02 09:47:30.000000,980.11
xgonzalez,2023-03-24 00:30:15.000000,690.84
tapiabrenda,2023-02-20 18:40:44.000000,461.7
patricia15,2023-03-08 09:08:47.000000,704.83
whiteangela,2022-12-24 03:51:34.000000,903.73
benjamin18,2023-03-18 13:50:14.000000,946.28
jamie25,2023-02-15 03:46:33.000000,597.77
yangkimberly,2023-03-17 00:19:15.000000,800.86
curtis05,2023-01-18 19:58:55.000000,796.61
robert86,2022-12-27 16:19:21.000000,942.47
alewis,2023-02-23 13:23:01.000000,733.8
lawrence20,2023-01-19 20:14:13.000000,821.97
sarahkelly,2023-04-08 09:12:19.000000,434.5
padillaphillip,2023-03-03 08:48:35.000000,124.1
hwolfe,2023-03-09 19:59:29.000000,817.56
escobarjesse,2023-03-20 02:21:55.000000,674.5
william46,2023-01-09 01:17:53.000000,703.17
michael33,2022-12-24 06:11:30.000000,769.17
jeffreyaguirre,2023-04-05 00:16:05.000000,540.82
qpena,2023-02-10 22:33:47.000000,713.3
roberta22,2023-03-10 21:01:14.000000,189.57
joshua20,2023-04-03 23:11:19.000000,207.04
pharding,2022-12-27 05:30:07.000000,125.01
javierchandler,2023-03-09 02:02:42.000000,976.3
daviswendy,2022-12-21 02:36:35.000000,515.58
eparrish,2023-01-23 20:36:55.000000,986.46
fernandogarza,2023-03-08 03:22:05.000000,915.88
bookerpatrick,2023-01-17 21:37:40.000000,259.88
emartin,2023-01-31 10:11:12.000000,576.8
brownkatherine,2023-02-24 03:38:31.000000,455.73
davisgerald,2023-04-04 15:44:50.000000,257.91
msanders,2023-03-17 07:37:37.000000,631.17
charles22,2023-03-12 07:51:50.000000,760.35
acollins,2023-01-05 07:29:45.000000,378.82
ricardo09,2023-03-10 03:26:17.000000,497.44
barbarabrooks,2023-04-08 00:10:53.000000,634.92
nathaniel63,2023-01-07 19:33:00.000000,929.38
fparker,2023-02-11 21:00:35.000000,556.93
melissa10,2022-12-26 07:52:38.000000,496.67
jill60,2023-02-13 21:29:58.000000,634.12
jessicamitchell,2023-02-18 16:28:03.000000,888.54
carterkeith,2023-04-01 12:44:13.000000,937.8
hollandjoshua,2023-01-31 11:41:09.000000,949.53
grahamjames,2023-03-16 22:44:12.000000,454.49
markoconnor,2023-02-08 10:16:27.000000,950.37
youngtravis,2023-02-20 23:02:43.000000,439.06
dorothy99,2023-02-26 01:51:01.000000,640.74
elizabethfrazier,2023-01-30 16:12:10.000000,275.48
johnwyatt,2023-04-04 05:10:11.000000,366.41
james96,2023-02-22 01:07:53.000000,734.92
barryrebecca,2023-01-09 18:32:24.000000,940.62
ebuchanan,2022-12-30 14:53:02.000000,366.17
garciakaren,2023-03-13 23:05:34.000000,332.38
abigail49,2023-03-31 14:29:16.000000,211.94
racheljohnson,2023-01-09 20:24:16.000000,871.11
johncox,2023-03-19 21:08:40.000000,679.11
shawgary,2023-03-31 05:12:52.000000,313.78
george28,2023-01-08 09:12:08.000000,617.91
johnsonlaura,2023-01-20 17:29:35.000000,575.43
zhernandez,2023-02-27 14:27:54.000000,240.6
smithbobby,2023-03-01 03:23:46.000000,59.69
gabriellemontgomery,2023-04-06 00:52:31.000000,908.3
charles56,2023-04-07 14:41:39.000000,767.76
donald58,2023-02-02 11:46:10.000000,70.71
xgonzalez,2023-03-20 02:03:35.000000,788.37
icole,2023-02-01 07:26:05.000000,795.04
james60,2023-02-26 22:02:20.000000,394.01
rdean,2023-01-29 18:48:02.000000,731.28
roberthahn,2023-03-16 09:24:10.000000,51.26
kjohnson,2023-01-15 00:55:04.000000,556.55
lisawatson,2023-03-07 03:10:18.000000,737.73
allison78,2023-02-07 15:13:39.000000,937.66
lanestanley,2023-03-29 04:31:10.000000,978.05
ibarker,2023-03-31 21:44:06.000000,767.5
eric59,2023-02-24 14:53:49.000000,787.34
smunoz,2023-02-11 08:36:29.000000,852.08
smartinez,2023-02-27 05:39:10.000000,467.03
dana26,2023-03-25 13:43:56.000000,631.45
wbrandt,2023-03-07 17:08:49.000000,82.65
paul28,2023-01-24 03:40:38.000000,199.98
daviswendy,2023-01-08 23:36:19.000000,888.02
george28,2023-01-01 21:37:47.000000,665.89
melissa10,2022-12-11 10:30:33.000000,604.44
bookerpatrick,2023-02-01 06:11:17.000000,287.84
charles56,2023-04-05 02:42:10.000000,364.52
barryrebecca,2023-01-02 04:56:52.000000,983.68
robert86,2023-01-05 03:31:33.000000,500.87
ricardo09,2023-02-27 08:52:02.000000,549.66
ebuchanan,2022-12-20 11:04:42.000000,893.72
joshua20,2023-03-29 15:17:50.000000,213.11
charles22,2023-03-20 20:10:00.000000,638.16
zhernandez,2023-03-20 04:45:55.000000,611.65
wbrandt,2023-03-14 20:17:27.000000,790.31
jamie25,2023-02-02 23:23:49.000000,273.74
brownkatherine,2023-02-28 18:05:50.000000,575.42
james60,2023-02-25 15:45:31.000000,428.55
gabriellemontgomery,2023-04-02 06:11:26.000000,206.93
jill60,2023-02-03 11:08:15.000000,865.79
smunoz,2023-02-16 15:39:07.000000,490.85
racheljohnson,2023-01-21 02:29:56.000000,762.39
jessicamitchell,2023-03-05 11:38:47.000000,301.08
johnwyatt,2023-03-29 20:03:04.000000,698.09
tapiabrenda,2023-03-07 12:08:11.000000,190.14
hollandjoshua,2023-01-29 06:27:56.000000,632.14
shawgary,2023-04-06 19:34:31.000000,458.67
patricia15,2023-02-28 08:04:36.000000,123.11
smartinez,2023-02-23 07:24:47.000000,377.34
johncox,2023-03-19 10:05:42.000000,314.11
dana26,2023-03-15 16:10:03.000000,579.31
qpena,2023-02-01 14:26:31.000000,167.08
donald58,2023-02-14 00:48:43.000000,756.64
rebecca96,2023-03-28 12:34:31.000000,422.57
dixonjamie,2023-03-30 13:22:01.000000,719.71
nathaniel63,2022-12-31 15:56:15.000000,295.53
sarahkelly,2023-03-28 12:53:34.000000,692.15
jeffreyaguirre,2023-04-03 12:49:08.000000,916.44
javierchandler,2023-03-13 03:26:31.000000,816.82
roberta22,2023-03-27 00:42:47.000000,143.51
benjamin18,2023-03-02 10:18:36.000000,981.06
lisawatson,2023-03-17 22:52:24.000000,204.48
yangkimberly,2023-03-26 16:11:18.000000,184.22
ipena,2023-04-07 20:28:46.000000,149.37
james96,2023-02-14 05:00:26.000000,50.88
eric59,2023-02-22 14:52:15.000000,248.37
lawrence20,2023-01-05 09:20:39.000000,166.22
dorothy99,2023-03-04 06:03:52.000000,871.11
msanders,2023-03-10 13:35:30.000000,618.38
garciakaren,2023-03-20 03:36:30.000000,300.68
emartin,2023-01-19 05:40:43.000000,227.68
lauramatthews,2023-04-08 22:56:16.000000,760.95
smithbobby,2023-03-11 10:07:47.000000,694.3
william46,2022-12-24 07:47:01.000000,429.89
xgonzalez,2023-03-19 01:32:20.000000,564.9
elizabethfrazier,2023-01-28 14:46:13.000000,442.9
alewis,2023-02-21 16:21:42.000000,103.38
steve39,2023-04-07 11:16:31.000000,548.1
markoconnor,2023-01-27 14:54:49.000000,890.3
padillaphillip,2023-03-10 08:57:42.000000,940.71
eparrish,2023-01-27 18:13:24.000000,57.54
escobarjesse,2023-04-07 06:05:01.000000,360.1
paul28,2023-02-15 03:42:17.000000,780.11
johnsonlaura,2023-01-08 14:36:13.000000,120.16
kjohnson,2023-01-25 18:36:20.000000,563.01
carterkeith,2023-03-10 17:16:37.000000,795.83
dylancarey,2023-04-09 13:34:51.000000,126.28
allison78,2023-02-11 00:23:53.000000,433.73
whiteangela,2023-01-02 14:32:05.000000,729.14
youngtravis,2023-02-23 08:43:11.000000,825.41
acollins,2023-01-06 17:07:54.000000,593.41
hwolfe,2023-03-16 09:50:05.000000,639.49
davisgerald,2023-04-03 08:14:46.000000,799.08
rdean,2023-01-23 02:40:20.000000,227.47
fparker,2023-01-31 11:37:10.000000,581.33
garciakaren,2023-03-09 19:45:15.000000,130.78
smithbobby,2023-03-15 12:44:51.000000,640.68
dana26,2023-03-08 13:47:22.000000,84.32
elizabethfrazier,2023-01-12 02:24:48.000000,518.42
patricia15,2023-03-14 04:25:15.000000,257.08
racheljohnson,2023-01-15 03:55:46.000000,476.0
tapiabrenda,2023-02-15 17:06:13.000000,134.27
rdean,2023-01-23 23:44:41.000000,270.99
msanders,2023-03-08 05:28:00.000000,313.86
george28,2023-01-10 11:29:07.000000,239.4
javierchandler,2023-03-09 09:03:09.000000,167.95
dorothy99,2023-03-03 15:07:50.000000,581.61
hollandjoshua,2023-01-27 03:41:45.000000,788.67
hwolfe,2023-03-17 12:28:50.000000,639.86
padillaphillip,2023-02-24 03:01:25.000000,186.69
ibarker,2023-04-03 13:29:19.000000,892.67
lauramatthews,2023-04-02 05:08:32.000000,922.57
charles22,2023-03-06 14:58:26.000000,569.69
donald58,2023-02-08 16:49:57.000000,190.46
ipena,2023-04-08 23:59:47.000000,576.9
barryrebecca,2022-12-23 13:28:16.000000,964.83
garciashane,2023-04-06 22:07:24.000000,883.86
paul28,2023-01-28 17:03:10.000000,65.48
ebuchanan,2022-12-23 09:45:38.000000,326.15
sarahkelly,2023-03-27 03:14:28.000000,660.77
alewis,2023-03-06 11:30:09.000000,103.67
jamie25,2023-02-04 07:26:03.000000,82.13
smunoz,2023-01-31 12:35:03.000000,308.17
johncox,2023-03-24 12:30:23.000000,190.79
eric59,2023-03-08 19:54:05.000000,797.15
shawgary,2023-04-04 13:27:21.000000,776.62
qpena,2023-01-21 14:28:54.000000,310.14
dixonjamie,2023-03-27 17:55:55.000000,249.75
farmerkatherine,2023-04-08 18:10:57.000000,134.57
zhernandez,2023-03-12 04:27:27.000000,508.0
joshua20,2023-03-23 17:12:00.000000,858.94
kjohnson,2023-01-24 02:38:29.000000,951.67
brownkatherine,2023-02-26 11:02:31.000000,577.4
fparker,2023-02-04 14:01:04.000000,202.22
allison78,2023-02-17 22:44:33.000000,274.19
jessicamitchell,2023-03-10 21:11:40.000000,936.76
eparrish,2023-02-04 08:24:18.000000,914.1
yangkimberly,2023-03-14 00:20:03.000000,380.8
lisawatson,2023-03-06 15:08:06.000000,618.99
ricardo09,2023-03-09 17:25:34.000000,618.41
nathaniel63,2023-01-12 21:25:42.000000,490.34
lawrence20,2023-01-24 03:48:18.000000,242.84
davisgerald,2023-03-28 21:47:48.000000,828.38
james96,2023-02-24 08:03:33.000000,412.24
xgonzalez,2023-03-20 10:57:24.000000,61.29
charles56,2023-03-27 09:29:49.000000,583.45
whiteangela,2023-01-06 22:35:53.000000,851.65
emartin,2023-02-02 23:21:15.000000,187.07
lanestanley,2023-03-31 04:33:30.000000,255.73
melissa10,2022-12-18 21:23:54.000000,955.93
bookerpatrick,2023-01-30 22:16:42.000000,827.43
abigail49,2023-03-30 15:06:21.000000,420.59
carterkeith,2023-03-27 03:17:32.000000,332.42
william46,2023-01-11 20:45:00.000000,510.02
escobarjesse,2023-04-06 13:02:23.000000,570.26
robert86,2023-01-13 18:07:19.000000,627.71
johnsonlaura,2023-01-12 11:55:52.000000,506.68
youngtravis,2023-02-16 22:05:42.000000,948.6
james60,2023-02-23 03:15:16.000000,292.1
acollins,2023-01-06 05:25:25.000000,523.19
wbrandt,2023-03-03 23:22:15.000000,557.71
garciakaren,2023-03-13 12:19:20.000000,303.47
ebuchanan,2023-01-06 00:37:25.000000,516.03
eric59,2023-02-24 01:42:51.000000,232.05
hollandjoshua,2023-02-04 12:25:07.000000,533.32
wbrandt,2023-03-08 07:03:27.000000,804.77
escobarjesse,2023-03-31 05:14:20.000000,75.99
johncox,2023-03-08 16:30:31.000000,387.28
xgonzalez,2023-03-21 20:19:09.000000,303.45
james96,2023-02-03 06:54:06.000000,286.8
donald58,2023-02-13 19:56:44.000000,249.21
george28,2023-01-13 20:41:07.000000,970.73
eparrish,2023-01-26 11:37:12.000000,926.09
lauramatthews,2023-04-07 14:02:12.000000,405.86
charles22,2023-03-28 18:47:59.000000,197.55
johnsonlaura,2023-01-08 10:58:48.000000,110.21
brownkatherine,2023-03-09 10:54:08.000000,83.11
charles56,2023-03-30 04:11:10.000000,329.29
bookerpatrick,2023-01-27 12:52:50.000000,410.47
msanders,2023-03-18 04:00:28.000000,973.72
jessicamitchell,2023-02-24 01:24:44.000000,365.83
abigail49,2023-03-25 13:28:50.000000,535.03
padillaphillip,2023-02-17 07:18:19.000000,351.47
lisawatson,2023-03-08 23:53:46.000000,734.59
lanestanley,2023-04-05 20:14:55.000000,638.79
ricardo09,2023-03-03 05:10:21.000000,988.45
lawrence20,2023-01-08 14:39:25.000000,239.53
dana26,2023-03-13 03:01:31.000000,555.35
fparker,2023-02-18 04:49:48.000000,735.45
qpena,2023-02-07 07:21:57.000000,651.25
melissa10,2022-12-23 07:26:45.000000,338.58
allison78,2023-02-14 03:36:10.000000,87.16
barryrebecca,2023-01-13 12:10:51.000000,349.44
ipena,2023-03-31 18:40:20.000000,497.43
robert86,2023-01-18 12:35:15.000000,613.27
nathaniel63,2022-12-31 23:55:25.000000,462.68
acollins,2022-12-27 03:07:39.000000,99.02
tapiabrenda,2023-03-05 10:35:03.000000,288.27
cruzchristine,2023-04-07 21:11:42.000000,347.06
whiteangela,2023-01-05 22:09:32.000000,284.72
rebecca96,2023-04-01 15:38:09.000000,648.06
smithbobby,2023-03-23 14:23:13.000000,814.84
dorothy99,2023-02-22 07:26:37.000000,153.26
yangkimberly,2023-04-02 12:53:09.000000,54.23
shawgary,2023-03-14 23:58:02.000000,468.51
alewis,2023-03-06 08:19:26.000000,435.0
smunoz,2023-02-02 23:01:28.000000,786.54
emartin,2023-01-19 22:27:43.000000,62.84
william46,2022-12-25 01:12:38.000000,433.93
javierchandler,2023-02-27 15:44:43.000000,158.3
rdean,2023-02-04 23:51:31.000000,915.07
patricia15,2023-03-01 10:13:22.000000,612.33
elizabethfrazier,2023-01-14 17:12:22.000000,81.73
sarahkelly,2023-04-06 19:30:26.000000,863.72
farmerkatherine,2023-04-04 10:14:15.000000,387.07
hwolfe,2023-03-15 22:46:10.000000,358.83
racheljohnson,2023-01-14 02:03:24.000000,577.51
joshua20,2023-03-25 21:40:01.000000,636.42
youngtravis,2023-02-28 09:05:14.000000,172.81
lawrence20,2023-01-26 12:11:55.000000,414.41
joshua20,2023-04-01 18:36:02.000000,880.55
robert86,2023-01-18 18:40:57.000000,303.11
racheljohnson,2023-01-26 13:11:05.000000,400.96
lisawatson,2023-03-22 09:47:31.000000,535.84
garciakaren,2023-03-14 02:16:10.000000,429.5
dana26,2023-03-08 00:03:02.000000,104.8
padillaphillip,2023-02-17 08:45:51.000000,314.17
george28,2023-01-01 15:15:24.000000,986.33
james96,2023-02-28 20:58:37.000000,305.69
davisgerald,2023-03-30 04:16:43.000000,821.64
dixonjamie,2023-04-09 03:37:52.000000,941.53
patricia15,2023-03-07 17:08:51.000000,163.42
xgonzalez,2023-03-20 16:59:45.000000,677.8
alewis,2023-02-25 04:07:12.000000,442.8
tapiabrenda,2023-03-12 12:06:54.000000,139.16
emartin,2023-01-29 03:14:47.000000,360.12
bookerpatrick,2023-01-19 00:07:52.000000,69.94
brownkatherine,2023-03-18 13:05:07.000000,765.23
shawgary,2023-03-21 12:54:26.000000,412.88
dorothy99,2023-03-06 14:34:14.000000,380.2
escobarjesse,2023-03-26 17:07:12.000000,220.17
ebuchanan,2022-12-19 12:47:34.000000,278.15
wbrandt,2023-03-18 11:03:36.000000,92.73
whiteangela,2022-12-15 19:36:21.000000,980.7
ricardo09,2023-03-14 02:23:52.000000,316.22
johncox,2023-03-10 10:37:53.000000,273.7
donald58,2023-02-06 13:25:51.000000,580.57
jessicamitchell,2023-02-24 21:11:00.000000,514.18
charles56,2023-03-29 12:06:39.000000,525.78
barryrebecca,2023-01-02 10:36:22.000000,667.12
smithbobby,2023-03-08 22:08:51.000000,814.37
elizabethfrazier,2023-02-05 02:12:11.000000,546.61
allison78,2023-02-06 11:06:06.000000,441.99
smunoz,2023-02-03 14:26:06.000000,599.82
acollins,2023-01-07 04:28:51.000000,203.18
rdean,2023-01-24 02:01:43.000000,672.87
javierchandler,2023-03-14 08:13:41.000000,466.09
youngtravis,2023-02-09 03:17:08.000000,81.05
hollandjoshua,2023-02-10 10:02:04.000000,482.18
johnsonlaura,2023-01-05 20:48:14.000000,328.61
garciashane,2023-04-05 10:26:05.000000,602.27
rebecca96,2023-03-27 09:34:16.000000,983.94
hwolfe,2023-03-08 21:22:15.000000,618.26
yangkimberly,2023-03-23 19:19:27.000000,160.06
eparrish,2023-02-16 09:59:09.000000,436.4
fparker,2023-02-15 16:00:50.000000,171.7
nathaniel63,2023-01-06 02:31:06.000000,598.92
william46,2022-12-28 07:45:16.000000,977.1
nathaniel63,2023-01-16 05:45:04.000000,262.99
jessicamitchell,2023-03-11 09:15:33.000000,640.69
youngtravis,2023-03-01 23:41:46.000000,365.09
ricardo09,2023-03-04 11:55:50.000000,727.72
abigail49,2023-04-01 07:47:03.000000,349.99
garciashane,2023-04-05 09:29:17.000000,215.26
dixonjamie,2023-03-26 16:34:17.000000,305.23
robert86,2023-01-17 01:31:53.000000,909.66
padillaphillip,2023-03-15 14:54:27.000000,934.25
smunoz,2023-02-02 13:30:56.000000,493.6
escobarjesse,2023-03-26 02:12:02.000000,270.86
rebecca96,2023-04-08 14:12:27.000000,180.38
dorothy99,2023-02-19 15:48:35.000000,348.24
charles56,2023-03-26 03:25:18.000000,777.07
ebuchanan,2023-01-03 21:00:26.000000,230.3
dana26,2023-03-09 19:03:41.000000,213.38
ibarker,2023-04-06 10:48:55.000000,660.88
tapiabrenda,2023-02-18 09:55:01.000000,764.85
shawgary,2023-04-07 01:25:52.000000,507.49
hwolfe,2023-02-26 20:08:59.000000,805.42
smithbobby,2023-03-02 16:58:05.000000,995.03
george28,2022-12-23 00:50:24.000000,944.75
ipena,2023-04-01 14:25:15.000000,421.53
dylancarey,2023-04-09 13:03:26.000000,325.75
rdean,2023-02-15 17:16:21.000000,332.05
donald58,2023-02-02 01:05:58.000000,998.22
johnsonlaura,2023-01-13 01:02:24.000000,626.15
emartin,2023-01-13 02:30:30.000000,179.51
gabriellemontgomery,2023-04-01 02:20:00.000000,574.13
barryrebecca,2022-12-29 11:12:55.000000,955.27
xgonzalez,2023-03-27 14:51:50.000000,942.09
eparrish,2023-02-11 04:11:02.000000,478.04
racheljohnson,2023-01-23 21:49:19.000000,882.01
alewis,2023-03-05 01:25:50.000000,572.9
joshua20,2023-04-01 12:05:11.000000,546.26
davisgerald,2023-04-08 20:24:53.000000,146.9
lawrence20,2023-01-27 01:53:55.000000,527.84
elizabethfrazier,2023-02-02 18:50:10.000000,103.49
cruzchristine,2023-04-04 19:34:09.000000,555.14
javierchandler,2023-02-22 13:05:31.000000,734.17
lisawatson,2023-03-19 02:33:27.000000,778.1
wbrandt,2023-03-13 23:27:15.000000,824.23
garciakaren,2023-03-11 22:23:55.000000,205.1
brownkatherine,2023-03-17 19:17:58.000000,263.88
johncox,2023-03-15 11:34:49.000000,251.82
william46,2022-12-24 02:38:23.000000,640.45
james96,2023-02-23 10:22:19.000000,216.38
patricia15,2023-03-16 13:11:18.000000,508.58
bookerpatrick,2023-01-24 01:17:32.000000,919.55
acollins,2022-12-30 11:33:50.000000,739.33
escobarjesse,2023-03-30 18:56:26.000000,344.48
shawgary,2023-03-23 04:06:21.000000,811.88
joshua20,2023-03-29 01:50:29.000000,375.44
rdean,2023-02-08 21:12:31.000000,693.6
bookerpatrick,2023-02-05 07:35:34.000000,528.94
smunoz,2023-02-20 17:37:52.000000,449.67
ricardo09,2023-03-19 17:19:43.000000,427.88
eparrish,2023-02-01 12:47:04.000000,957.76
donald58,2023-02-08 04:23:35.000000,903.5
emartin,2023-01-23 15:40:41.000000,743.84
youngtravis,2023-03-02 08:50:35.000000,288.46
alewis,2023-02-26 16:56:17.000000,606.1
smithbobby,2023-03-04 01:36:44.000000,741.44
racheljohnson,2023-01-17 19:54:49.000000,296.05
farmerkatherine,2023-04-01 21:50:41.000000,157.89
rebecca96,2023-03-30 10:07:34.000000,438.8
johncox,2023-03-09 08:53:15.000000,808.58
dana26,2023-04-05 08:32:51.000000,399.02
jessicamitchell,2023-02-19 07:55:38.000000,189.59
johnsonlaura,2023-01-04 22:48:09.000000,95.48
patricia15,2023-03-09 18:27:15.000000,698.77
abigail49,2023-03-28 07:58:43.000000,188.14
lawrence20,2023-01-25 14:22:21.000000,996.03
nathaniel63,2023-01-18 01:57:49.000000,976.14
george28,2023-01-04 19:07:58.000000,594.36
elizabethfrazier,2023-01-22 10:44:28.000000,696.41
robert86,2023-01-08 15:49:29.000000,159.17
dorothy99,2023-02-13 12:08:42.000000,103.32
padillaphillip,2023-02-21 22:37:14.000000,411.35
ebuchanan,2022-12-28 01:01:38.000000,116.48
xgonzalez,2023-03-17 12:11:22.000000,929.26
javierchandler,2023-03-12 08:10:03.000000,116.84
barryrebecca,2023-01-10 07:21:33.000000,138.38
william46,2023-01-13 13:48:52.000000,621.84
garciakaren,2023-03-14 10:46:37.000000,127.04
hwolfe,2023-03-19 04:44:19.000000,585.2
brownkatherine,2023-03-03 01:49:38.000000,374.45
acollins,2022-12-25 10:19:20.000000,609.88
dixonjamie,2023-03-27 18:04:44.000000,497.64
jessicamitchell,2023-03-18 22:16:35.000000,528.99
youngtravis,2023-03-08 13:16:51.000000,968.9
acollins,2022-12-20 17:03:46.000000,59.08
robert86,2023-01-02 08:27:06.000000,276.83
joshua20,2023-04-01 11:44:53.000000,163.32
dana26,2023-03-07 19:35:23.000000,998.06
johncox,2023-03-30 22:53:46.000000,438.84
smunoz,2023-02-03 14:05:33.000000,856.31
rdean,2023-02-03 04:18:51.000000,481.16
nathaniel63,2023-01-03 02:38:48.000000,901.75
javierchandler,2023-03-08 12:41:00.000000,204.48
ibarker,2023-03-30 22:17:40.000000,486.06
ricardo09,2023-02-27 01:44:31.000000,225.77
escobarjesse,2023-04-08 10:59:04.000000,281.27
